,cate,product,cost,review_star,review,tag
283,Apps & Games,Toca Life: Vacation,$3.99,5,"I absolutely LOVE this game. You should totally get it! I play this ALL the time!!! Very fun to play in toca life world🌎!!!
These are some games that I would like for toca to make!! I would totally buy all of them!!😊

- Toca Mall | has different stores to go in, food court, hair salon, nail salon, ect.
- Toca Zoo | different animals to see, gift shop vet, food carts, ect.
- Toca Theater | has a movie set, assorted costumes, theater, ect.
- Toca Waterpark | slides, lazy river, kids area, wave pool, gift shop, food stores, ect.
- Toca Themepark | rollercoaster, food carts, merry-go-round, Ferris wheel, ect.
- Toca Holiday | gets an update every holiday to match that holiday! Example: Christmas - it's snowing and there's presents, Christmas tree, ect.
- Toca Build-it | build your own characters! Hair, skin color, clothes, expression, ect. AND... You can choose were the buildings go!
And Finally...
- Toca Nature or Toca Camping | forest, campsite, gift shop, lookout, ect.

THANK YOU VERY MUCH FOR READING!!!💛💚💙💜",positive
284,Apps & Games,Toca Life: Vacation,$3.99,5,"My daughter and I love this! The game is super cute, fun, and age appropriate (my daughter is 4 years old).

This game really gets my daughter's imagination churning. There are many different rooms/scenarios for her to play in and a wide variety of characters to role play with.

My daughter and I love being able to pretend and interact with each other, since two people can play this together (on one device). We like how the food and drinks seem to refill within a few minutes of being used. Sometimes we do have to exit the room, go to the main screen/map, and then enter the room again to get more food/drinks for our characters. If that doesn't work or we want to clean up/restore the game, we just press and hold down the circular/round arrow button at the top, right hand side of the screen. Pushing that button restores everything to the way it was when we originally installed and played the game for the first time.

My daughter really enjoys pretending to take a flight at the airport, staying at the hotel, and swimming at the beach.

This game installed smoothly and works well on our android device.

I hope everyone enjoys this game as much as we do. :)",positive
285,Apps & Games,Toca Life: Vacation,$3.99,4,"OK I love these games. And I never putted one of the toca Boca games to 4 stars. There's two problems: ( 1 when I purchased it it toke a couple times to download it. I least had to delete two of my fav games just to be able to get. It. So please fix that. And 2 during when I'm playing it . it goes so lagy and slow and its annoying please fix those oh and please. I'm so asking u please.. Make toca life day care. I know. U had made a lot of these games and put a lot of work I understand. And we thank u so much for these amazing games. But it would be also helpful if u could make toca life daycare it would be so adorable! Please .....if u could u would be the most amazing person ever.

Must play. Kinda lagy but who cares enjoy it! Bye . by mia . : name awesome",positive
286,Apps & Games,Toca Life: Vacation,$3.99,4,"I love it!!!!😂 but it can get not fun😟 but I like IT!!!!!!!
And what I like about this game is there is 3 homes and
And its a good game👍 but it can get a little not fun bur
Fun!!!!!!😍👍💖 fun fun fun but sometimes bad
Bad bad well good good good but not all the time its not good
All the time but! its good when I can't play good games!😍
And its good when I can not! play good good games but
Its sometimes bad when I can't too but good and cool and fun!
Also I love IT! its so fun! but sometimes not😟 but!!!!
Good!!!!!! OMG!!!!!! LOL!!!!! OH MY GOD! so fun😘✌
But its sometimes bad that's sad😟😟😟
But good only sometimes BUT OH MY GOD!!! SO SO FUN!
But not all the time? but sometimes? and! fun! not all the times
Tho so have fun!? with this game!!! the for reading this!!! so
Have fun!😘😍✌💖👍👍👍👍👍😝",positive
287,Apps & Games,Toca Life: Vacation,$3.99,5,"okay so this is a great game and all, but I seriously need help!!!!!! I have had the game for 2 years but then I accidentally deleted it when I meant to delete a different app but when I try to download it, it wants PARENT CONTROL PASSWORD!! me and my parents have no idea what parent control password is!!!!!! I seriously need help PLS!!!! Parent controls follows me on every app I try to download now!!!! so now I am stuck with apps I already have, with no chance of downloading new ones :( !!!!! So if you are reading this app, pls tell me if Parent Controls is your email, password to get on your account, or something like that. It would help if ur sympathetic. thx SO much I appreciate it!!! anyway, when I did have the game I so rate it 5 stars. It's fun to play and explore. You even find a hidden DIAMOND in each place. It's awesome! Anyway I will be honest and say it does get boring after 25 minutes or so, but in spite that it's fun so get the app and PLS PLS PLS help me!!!!!!!!!!!!!!!! Thank u!!!😁😄😅😆😉😘😍💞",positive
288,Apps & Games,Toca Life: Vacation,$3.99,4,This is good although I don't do a lot on it😶,positive
289,Apps & Games,Toca Life: Vacation,$3.99,5,It's amazing👍,positive
290,Apps & Games,Toca Life: Vacation,$3.99,4,"There needs to be more secrets!!!! There's not enough of them. I also think that there should be other vacation areas Because Everybody go's on different vacations such as deserts, mountains, forests, and sometimes even cities. I love love love toca games but I always have a few Suggestions.",positive
291,Apps & Games,Toca Life: Vacation,$3.99,5,"I love it. I found all of the secret things! at airport there's hiding diamonds💎 at the beach there's a bunch of sea shells you can collect🐚 and under the water there's cute little sea creatures🐳🐟🐠🐡🐙🐬 but there's this bottle that has a map also under water....
it says you have to go to this place that has a big octopus statue🐙 the first tentacle you have to tap on it two times second one two times last one 1time then the head is gonna pop up open and gold will appear! but................... there's also a treasure chest on the beach the very end of the water then you're going to see a chest sticking out
And tap on it to get it out when it's out open it! 5 STARS love you tocaboca I get so excited when you hide things!",positive
292,Apps & Games,Toca Life: Vacation,$3.99,5,This game is so fun I I think this app is amazing because the music is good and it is just adorable how they made that little island near the beach a little ice cream shop and it is so cool at the elevator in the hotel works and my favorite part would have to be at the airport because the little scanners move and it can actually scan. A weird part about the app is inside the airport there for some reason is a bag of poop and it makes a little trail of it I also love that cute little park with like a money thing a little shop with like hats and jewelry it's just so cute that they're actually pretty cool if they had like a hotel with the swimming pool but it doesn't because that beach is pretty cool anyway,positive
293,Apps & Games,Gacha Club,$12.99,4,"Their is great creating & creativity in the game. I love it a lot! although their is ads, they are short and you can just click off of them. Their is one thing though. Sometimes it will be blotchy like a lot, so it glitches out but so far its only done it once so I wouldn't worry about that or delete just yet. So I would recommend this game! Its very good😇😍",positive
294,Apps & Games,Gacha Club,$12.99,5,"For me, this game has almost no adds. And whenever it occasionally does have adds, they are just pictures and not huge long videos, so you can just exit right off of the ad. I can't think of one thing that I don't like it that annoys me about Gacha Club. This game is super fun for everyone too. You can create different characters and adjust each and every thing about them. You can change their height, clothes, and features. And don't think its one of those little kid dress up games. There's more to it and the animation is super cool. This game is for most ages. There are some clothes that show more, so probably not for like, a really little kid, but they don't show anything bad. ANYWAYS, I LLVE THIS GAME AND I PLAY IT ALL THE TIME. It will keep you entertained no matter what you are doing.",positive
295,Apps & Games,Gacha Club,$12.99,4,"I got it for around maybe10 bucks, and I say it's worth it. Better than Gacha Life? Probably! You can adjust pretty much everything, you have 100 character slots, you can make pretty good edits with drawing apps, and you can use 10 characters in your studio. Overall, pretty decent game. I gave it 4 stars, yet it's more like 4½ stars. I hope you found this helpful, have a good day/night! <3",positive
296,Apps & Games,Gacha Club,$12.99,4,The pop up rating sign annoys the Crap out of me but otherwise that s it,positive
297,Apps & Games,Gacha Club,$12.99,4,Its a good game but at a random time it just said there was a bug which never happened before and I deleted so games and the bug was still there so I had to delete it and start over again,positive
298,Apps & Games,Gacha Club,$12.99,4,"Gacha Club (Fire Edition) Rating: 8.5/10
While the real game is like a 10/10 in Android or Apple, I'll list the things I hated in the fire edition:
1. This version costs money.
2. While I made OC's, the game would crash. Therefore, not saving my OC's
3. The Pop-up Ads. Another annoying thing I get while I try making OC's is weird FNF ads. Luckily you can exit out, but its so annoying since it fills the entire screen.
That's all I wanna discuss. Since Luni lost the files to the game, he can't really fix it. So I hope Luni's future app is a bit better. Overall, great game.",positive
299,Apps & Games,Gacha Club,$12.99,5,"It's a nice game, I'm good. You can aswell make custom poses and gacha life can't. I kinda don't like how they tell us to rate the game. But meh, it wants your review!!",positive
300,Apps & Games,Gacha Club,$12.99,5,I love it but at 3:12 my characters where looking scared and one of em died I can't can't control her. Another one was the murderer this is not a joke,positive
301,Apps & Games,Gacha Club,$12.99,4,Its a really good game and I use this app the most but when I got it I was hoping that it would let me use the mod it showed on the example but instead I couldn't find any mods,positive
302,Apps & Games,Gacha Club,$12.99,4,"this is a good game! other than the fact it keeps closing on me sometimes now, and i keep getting ads to fake fnf ripoffs and fake toca life world ripoffs! i cant evan find the real toca life world on the Appstore anymore and fnf is a newgrounds game not a android mobile game. other than that i love creating cute little characters to tell stories about! other than the fact gacha life heat wont stop, the world of gacha is amazing!",positive
303,Apps & Games,Mace Run,$6.99,2,Don't waste the outrageous amount for a game that most definitely should be FREE,negative
304,Apps & Games,Mace Run,$6.99,1,A 5 yr old should not be allowed to download apps while Parental Controls are on. Refund expected!,negative
305,Apps & Games,Mace Run,$6.99,1,I need to make a return please my son purchased this and other games as well,negative
306,Apps & Games,Mace Run,$6.99,1,Child downloaded without authority. Need a full refund.,negative
307,Apps & Games,Mace Run,$6.99,1,My daughter should not have been able to purchase,negative
308,Apps & Games,Mace Run,$6.99,1,Child purchased and shouldn’t have been able to.,negative
309,Apps & Games,Mace Run,$6.99,1,Would like refund child purchased through parental lock,negative
310,Apps & Games,Mace Run,$6.99,1,Uncategorized app download. I have parental control. I would Line a refund.,negative
311,Apps & Games,Mace Run,$6.99,1,"App added by 3 year old, not wanting it and needing a refund",negative
312,Apps & Games,Mace Run,$6.99,1,Unauthorized app download. I would like a refund,negative
313,Apps & Games,Pirates Story: Invasion,$6.99,1,"Yet another app that hopes your kid buys it for $6 before you put in parental controls. Granted, they got me. Never again, app/game is fun for 30seconds. Amazon doesn't let you return purchases even if bought accidentally, so have to blast the app to hopefully warn others.",negative
314,Apps & Games,Pirates Story: Invasion,$6.99,1,There seams to be like a string of 7-8 games that say free and bypass all checks for ordering please refund and fix your crap. My kid accidently ordered 7-8 games all non-refundable while at his Mom's house.,negative
315,Apps & Games,Pirates Story: Invasion,$6.99,1,App didn’t work and my child purchased it without permission. Jst horrible,negative
316,Apps & Games,Pirates Story: Invasion,$6.99,1,scam app that gets past parental control and passwords locks.,negative
317,Apps & Games,Pirates Story: Invasion,$6.99,1,Complete scam,negative
318,Apps & Games,Pirates Story: Invasion,$6.99,,Somehow my 6 year old downloaded this on her kids fire table which shouldn't be possible!!!,fair
319,Apps & Games,Pirates Story: Invasion,$6.99,,Does not work. Sending a complaint. Bypassed parent controls.,fair
320,Apps & Games,Pirates Story: Invasion,$6.99,,This app managed to get past the parental settings on my son's tablet and did not require a password. Guess I'm stuck with the charge thanks to Amazon's games and apps policies.,fair
321,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,5,"Cute little game. Very easy for young ones to figure out and master. Very simple ""controls."" You just tap or release (do nothing) to get each character to do what they need to. Theres only a few levels for each character and the goal is to catch as many orbs as possible. More orbs, more points. There really aren't many obstacles, so this adds to the simplicity and ease of the game and makes it good for toddlers.

Owlette flies her way through her levels to collect the orbs. I'd say of all 3, she is the hardest character to control or maneuver... not that she's even hard, but just in comparison to the other two, and it's only because you tap, but not hold, to make her fly. Tap more rapidly to make her go higher and then do nothing to let her down a little and so on. There are buildings, so you have to get up over them and then down. Orbs can be up or down as well. She takes a little more time to master, as she requires several taps whereas the other two only need a single tap for them to do what they need to, to navigate and collect orbs.

Catboy runs through his levels and must jump over things, jump over gaps between buildings, jump over what looks to me like exhaust units on top of the buildings, and jump for orbs, of course. When you get the logo orb you have super speed for a while and this is with all 3 characters.

Gecko jumps and sticks to the walls. Tap to jump up and stick upside down and crawl and then when you have an obstacle you simply tap once again to jump down and stick to the ground and crawl. So, essentially you just need to tap once when you have an obstacle and he will go up or down and that's that. The orbs are in between and so sometimes you tap once just to drop and collect, or go up and collect. Easy.

The only obstacles for all the characters are the buildings themselves which you jump or fly over, the exhaust units (or whatever they are?) And then there are like fireball type things that come at you every now and then and they just push you back a little or slow you down.. they don't make you lose a life/turn.

You pass each level no matter what and advance to the next. Your goal is simply your best score.

The graphics are great and it's a great quality app. It is an official app and not something a random person created, so it is as good as it can get as far as graphics and audio.

It's a really cute game. If you have a PJ MASKS fan, you need this game. The 3 yr old here loves it. He plays it and doesnt get frustrated with it. It's easy for the toddlers but fun for the older ones too. I played through each level of each character, as well. I suppose I am a Masks fan myself. Cute little trio, they are, but I must admit that, that little Romeo cracks me up with his giggly snide-ness and silly names for his inventions... tracker whacker, sniffer whiffer... just cracks me up, along with his voice in general. Doesn't take much to amuse me, I guess. He is not in the game though, and neither is Luna.

Now, we need the toys to be released!! Creating a high demand for the holiday season, it seems.",positive
322,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,4,"Good app for my 3 yr old twins, they love playing this game and it gives Mom a few minutes to herself to get things done!",positive
323,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,5,"Of the different PJ Mask games I've gotten for my son, this is by far his favorite. He plays almost every day (when he is good and I let him). Recommend this as its an easy game for kids to understand and has their favorite super heroes. Come on parents, get this for your kids, its time to be a hero! They'll love you for it.",positive
324,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,4,My son likes to watch PJ Masks so that is why he ordered it.,positive
325,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,4,My grandkids love this game great price for fun,positive
326,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,3,"This is a side scrolling game. You can pick between any of the three main characters, but the mission is the same. It involves jumping and dodging. My 4 year old enjoys it, but doesn't play for long. I think this is due to limited features and variety in gameplay. The side scrolling gets repetitive and frustrating. Aside from coordination and following directions, there is no educational value to this. Purely entertainment--even if, again, that's not for very long. I wouldn't advise anyone to pay for this app if it ever isn't free.",fair
327,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,5,My child love it,positive
328,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,4,"It's great for the price but beware the elevator is difficult to slide up and down and the ramp is awesome but the way it's designed you can easily break it (my son tripped and fell on the ramp). Other than that, my kids (3.5 and 5 years old) love it!!!",positive
329,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,4,great,positive
330,Apps & Games,PJ Masks™: Moonlight Heroes,$6.49,5,"My 4 year old son is a huge fan of PJ Masks and it was difficult to find a free app with the PJ Masks theme. This one is great for the low price of free! It is a side scrolling platform type of game where you have to collect coins and power ups to score higher for each level. I would like more levels, or perhaps more playable characters (such as the bad guys). Otherwise, my child really likes this game and it does well for being free!",positive
331,Apps & Games,Hired gun,$6.99,4,Okay,positive
332,Apps & Games,Hired gun,$6.99,1,"This popped up and when my five year old tried to x it out, it made a purchase instead. PLEASE remove this game from your reprertoire... It makes me want to cancel my prime subscription and use another online store instead. This has happened twice now and we had parental controls on his device. By reading the reviews, this has happened to many others as well. Please take action to prevent this from happening to other parents in the future.",negative
333,Apps & Games,Hired gun,$6.99,1,It download itself on my kids tables. Please refuse me for this and remove it please.,negative
334,Apps & Games,Hired gun,$6.99,1,"My son was playing another game and this one automatically downloaded itself trying to exit his game app……it never asked for the parental password, definitely it an age appropriate game so I immediately deleted it!!! I’d like a refund, Amazon needs to do better about these ads.",negative
335,Apps & Games,Hired gun,$6.99,1,amazon needs to do something about these fraudulent adds and apps that allow a child to buy it. apps that by pass any security passwords are scams,negative
336,Apps & Games,Hired gun,$6.99,1,My 5 year old downloaded this. None of us no why?. Not even the daughter.. She's not interested in this. I smell something rotten here. Now I need to try to get a refund somehow.....ugh. I got more important things to do than deal with people who can't make a good and honest product but rather a trick to get someone to click it and buy.,negative
337,Apps & Games,Hired gun,$6.99,1,"GOT A REFUND!!!! This is a poor quality app that targeted my young child. Product Sentiment - The app content & app price are not commensurate with the price, it is just another low quality garbage game. I also explained product's lack of value and negative sentiment for the manufacturer and exorbitant price to Amazon. If you have the same sentiment as me go to the bottom of this page, under ""Let Us Help You"" Click ""Help"", then click ""Something Else"", then click ""I need more help""",negative
338,Apps & Games,Hired gun,$6.99,1,This app automatically downloaded onto my child's device despite the parental controls ans password-protect I have set for purchases! It charged my debit card! It's a scam!,negative
339,Apps & Games,Hired gun,$6.99,1,scam app that gets past parental control and passwords locks.,negative
340,Apps & Games,Hired gun,$6.99,1,"Some harmless pop up ad... and my 5 year old accidentally ordered it, and when I saw it I immediately deleted the app because I don't want my child playing this game. I am going to try and call my credit card company and have this reversed. Really Shady. and super overpriced as well! Do not buy this under any circumstance.",negative
341,Apps & Games,Idle Guns Cut,$5.99,1,"Another nonsense app that hopes your young child buys it for $6 before you put in app controls on your amazon device. Ridiculous, no fun beyond the first minute. Amazon won't let you return/refund.",negative
342,Apps & Games,Idle Guns Cut,$5.99,1,App doesn't work. Kid pruchased. Need refund asap,negative
343,Apps & Games,Idle Guns Cut,$5.99,1,App does not work. Where is the refund button,negative
344,Apps & Games,Idle Guns Cut,$5.99,1,This app doesn't work and it was an unintentional purchase anyway. I can't find where to return it on the website. Please return my money.,negative
345,Apps & Games,Idle Guns Cut,$5.99,1,Just need a refund worthless app,negative
346,Apps & Games,Idle Guns Cut,$5.99,1,Child ordered by mistake.,negative
347,Apps & Games,Idle Guns Cut,$5.99,1,Also need a refund. I have games that cost money disabled and this was somehow charged and downloaded,negative
348,Apps & Games,Idle Guns Cut,$5.99,1,Unauthorized app purchase. Immediate refund requested.,negative
349,Apps & Games,Idle Guns Cut,$5.99,,My Child just purchased this without knowing what is this. I need a refund as this is not right. I put strictly to my account but why still can purchase our children.,fair
350,Apps & Games,Idle Guns Cut,$5.99,,My child shouldn’t have been able to download this.,fair
351,Apps & Games,Dice&Fight,$8.00,1,This was downloaded by a grandchild. Didn't even play it. I have parental controls on. What a bunch of crap. I need a refund but there is no way to do it. I'm really getting sick of Amazon. I just might cancel 😞.,negative
352,Apps & Games,Dice&Fight,$8.00,3,I da frst peoples to leav a review,fair
353,Apps & Games,Dice&Fight,$8.00,1,My 5 year old downloaded this game on a card that is no longer active and it still charged my account. No refund option. What a crack of crap. Parental controls on. I need help getting a refund.,negative
354,Apps & Games,Dice&Fight,$8.00,1,"Saben que los niños son los que juegan y hacen estos cobros sin autorización, muy mala forma de aprovecharse",negative
355,Apps & Games,Dice&Fight,$8.00,1,"I have to approve all purchases on the tablet, but somehow my kid bought this one and another similar app today.",negative
356,Apps & Games,Dice&Fight,$8.00,1,My child downloaded this game on her kids kindle even though parental controls are on. Amazon needs to address this issue or remove the app.,negative
357,Apps & Games,Dice&Fight,$8.00,1,Somehow my kid one press but the game and another one without me knowing with all my cards on there on a poster be Kids Safe tablet where they're in there on Amazon side and can't get into my private information but yet he's still downloaded to apps make sure you don't have any preferences saved for One Tap shopping or whatever otherwise your kids if using fire tablets 7,negative
358,Apps & Games,Dice&Fight,$8.00,5,"Good

Game good graphics and everything",positive
359,Apps & Games,Dice&Fight,$8.00,5,This app is great and entertaining.,positive
360,Apps & Games,Dice&Fight,$8.00,1,Please give me a refund. This was unauthorized and somehow downloaded to a completely locked tablet that had no way to purchase an app! I want a refund!,negative
361,Apps & Games,Gravity Master 3D,$7.99,3,It is ok I,fair
362,Apps & Games,Gravity Master 3D,$7.99,1,The game was asking me to rate it sooooooooo much that it isn't fun anymore,negative
363,Apps & Games,Gravity Master 3D,$7.99,1,scam app that gets past parental control and passwords locks.,negative
364,Apps & Games,Gravity Master 3D,$7.99,1,The game is fun but every time I get in level 3 and try to complete it doesn't let me and i t takes hours for it to get to level 4,negative
365,Apps & Games,Gravity Master 3D,$7.99,1,Don't download this game it's not letting me get through the 3rd level even when I win it,negative
366,Apps & Games,Gravity Master 3D,$7.99,3,Only reason I rated this game is that it wouldn't stop asking me too,fair
367,Apps & Games,Gravity Master 3D,$7.99,5,Its the best,positive
368,Apps & Games,Gravity Master 3D,$7.99,5,Its so great,positive
369,Apps & Games,Gravity Master 3D,$7.99,5,This is a game I don't like... I LOVE 💘💘💘💘,positive
370,Apps & Games,Gravity Master 3D,$7.99,,Roblox is rubbish,fair
371,Apps & Games,Milk Crate Challenge,$9.00,2,it has not been downloaded,negative
372,Apps & Games,Milk Crate Challenge,$9.00,1,I would do 0 stars if I could. This app showed up as free and then I received a 9.00 charge. Luckily amazon was able to reverse the charge. I have parental controls set up on my son's device but clearly this slipped past.,negative
373,Apps & Games,Milk Crate Challenge,$9.00,1,My child was able to purchase this on her kids kindle even though parental controls are on. Amazon needs to address this or remove the app.,negative
374,Apps & Games,Milk Crate Challenge,$9.00,1,Another app that scams your child in to purchasing. This is a growing issue with Amazon apps.,negative
375,Apps & Games,Milk Crate Challenge,$9.00,1,Dumb game.,negative
376,Apps & Games,Milk Crate Challenge,$9.00,1,"Ok, so it seemed fun watching my brother play it, but when I got it, I FELL DOWN IMMEDIATELY! Is it that an animator can't press constantly?? Or is it my left hand that makes the pressing a bit wobbly? I don't recommend for people with their left or right hand a bit wobbly when you do things. MAYBE animators shouldn't either but like, you know. My brother loves it though. So maybe its JUST ME? Thanks for reading!",negative
377,Apps & Games,Milk Crate Challenge,$9.00,1,Parental controls are enabled and my child still bypassed and ordered this game. I need a refund now.,negative
378,Apps & Games,Milk Crate Challenge,$9.00,1,Wth.... my little sister was playing this and I asked her what game it was then she showed me the game and I downloaded it but I realised she spent $9 on the game without permission..... at least make permissions to get the game for parents,negative
379,Apps & Games,Milk Crate Challenge,$9.00,1,This app managed to get past the parental settings on my son's tablet and did not require a password. Guess I'm stuck with the charge thanks to Amazon's games and apps policies.,negative
380,Apps & Games,Milk Crate Challenge,$9.00,1,"This showed up on my account today. Even with Parental controls, it was allowed through 1 click purchasing.",negative
381,Apps & Games,Bloons TD 6,$6.99,4,"Fun
game but I stopped playing Overall it's a fun game Download it and give it a shot",positive
382,Apps & Games,Bloons TD 6,$6.99,5,"Btd 6 is an awesome game and is just so fun. Also, they have their updates free. There are greaty company's who don't update it, but instead call it a dlc which is basically the new update and then it costs more money. Also, it is just an amazing game. Ninja Kiwi, keep doing your best, we love your work",positive
383,Apps & Games,Bloons TD 6,$6.99,5,"It's an amazing game.
Although the sprites are kind of weird in my opinion,
I like bloons TD 5 better. But thank you so much for making this Ninja kiwi!",positive
384,Apps & Games,Bloons TD 6,$6.99,4,Its good with updates every few days and events all the time and has unique to it!!!,positive
385,Apps & Games,Bloons TD 6,$6.99,5,Hello I'm writing this to kill time bloons has always been my favorite game series from 1-6 and the side games I'm making this cuz tomorrow the 32.0 update is coming out probably I cant wait to get the engineer paragon it looks so cool!,positive
386,Apps & Games,Bloons TD 6,$6.99,5,"Good game in my opinion, it can be played offline and online. Very good value",positive
387,Apps & Games,Bloons TD 6,$6.99,4,Its fun but it gets old,positive
388,Apps & Games,Bloons TD 6,$6.99,5,BEST. GAME. EVER!!!!!,positive
389,Apps & Games,Bloons TD 6,$6.99,4,Kinda hard but fun,positive
390,Apps & Games,Bloons TD 6,$6.99,5,Amazing game you need to download this,positive
391,Apps & Games,Explosive Fun Cubes,$6.99,1,scam app that gets past parental control and passwords locks.,negative
392,Apps & Games,Explosive Fun Cubes,$6.99,1,Somehow this charged my account when my kids' kindles are not to allow purchases!,negative
393,Apps & Games,Explosive Fun Cubes,$6.99,,"Great app to keep the kids amused for a while, my two daughters enjoyed playing the game.",fair
394,Apps & Games,Explosive Fun Cubes,$6.99,,Nie wieder,fair
395,Apps & Games,Explosive Fun Cubes,$6.99,,Children have downloaded this despite the settings being that they need permission very annoyed,fair
396,Apps & Games,Explosive Fun Cubes,$6.99,,"Disappointing, kids download stuff occasionally that they shouldn't and you can't easily get a refund.",fair
397,Apps & Games,Explosive Fun Cubes,$6.99,,Çocuğum yanlışlıkla indirmiş ve iptal edemiyorum,fair
398,Apps & Games,Blue-Red Tactics,$4.99,2,My son bought this I don’t care,negative
399,Apps & Games,Blue-Red Tactics,$4.99,1,My son accidentally downloaded this app somehow. I had all my settings so he can't download anything. Yet this has happened again. I just want my money back and better parental controls. Deleted all my information off his tablet!,negative
400,Apps & Games,Blue-Red Tactics,$4.99,1,I want my money back the same thing happened to my son! It forced him to download. How do we fix this especially when we have parental controls on the tablet!!,negative
401,Apps & Games,Blue-Red Tactics,$4.99,1,"Downloaded onto a tablet with parental controls set up, and password verification needed. Please give us our money back. Can't even find app on tablet!",negative
402,Apps & Games,Blue-Red Tactics,$4.99,1,A 5 yr old should not be allowed to download apps while Parental Controls are on. Refund expected!,negative
403,Apps & Games,Blue-Red Tactics,$4.99,1,This is an unapproved purchase. I Need a refund. My son tried exiting the ad while playing bridge runner and it started downloading. Purchased without wanting to. Good way to rip people off. Seeing we aren't the only ones who this has happened to.,negative
404,Apps & Games,Blue-Red Tactics,$4.99,1,My son bought this even though I thought I had prenatal controls set up! I just want my money back! Game deleted!,negative
405,Apps & Games,Blue-Red Tactics,$4.99,1,I've changed settings on all devices to try to avoid these crazy charges from apps downloading without permission. Somehow this one still managed to be downloaded by one of my children. WTF.,negative
406,Apps & Games,Blue-Red Tactics,$4.99,1,Son downloaded this and while deleting it made him purchase even though i disabled purchasing power. I want a refund!!!!!! SCAM,negative
407,Apps & Games,Blue-Red Tactics,$4.99,1,My autistic daughter ordered this app by accident. I want a refund on this app.,negative
408,Apps & Games,Toca Pet Doctor,$3.99,4,It needs to have more pets and more things to go on,positive
409,Apps & Games,Toca Pet Doctor,$3.99,5,My 7 Year old granddaughter loves the game,positive
410,Apps & Games,Toca Pet Doctor,$3.99,5,"We LOVE pet Dr at our house. My kiddos are 2 and 5 and this is definitely their favorite game. It's very easy to use but not so easy that it doesn't hold their attention. It has a bunch of different animals to fix that all have different owies and issues and after you fix them you give them treats specific to them. There's a spiders with an eye infection, a frog with bumps, a kitty with an owie on her ear, a bird with a broken wing and SO much more. We've never had any issues with it freezing or game play issues. And it's definitely 100% appropriate. I even enjoy playing with my kiddos!",positive
411,Apps & Games,Toca Pet Doctor,$3.99,4,"I got it when it was a ""free app of the day"" because why not? I was bored and it was free. I would let a small kid play with it, but I expect their interest would dwindle unless they really like the artwork.

Speaking of the artwork, as the title suggests, I thought it was so adorable that it actually hurt a little. It was a nice distraction while it lasted and I especially liked the baby snake and the strange little spider. Having said that though, if you have a child that is highly sensitive to emotional reactions - like, say, the kind that might start crying if they hear a soft lullaby or is particularly effected by facial expressions, this app might disturb them, as all of the animals make such faces of adoration when you tend to them that it might effect their sensitivities. I am aware this is not a common trait among kids, but having known kids like this and having been one myself, I have no trouble imagining those images might impact a small child like this in a more drastic way than is common. I just wanted to point that out.",positive
412,Apps & Games,Toca Pet Doctor,$3.99,4,"This game is really fun for kids that are in like toca or taco but yeah I would give it 5 stars but the animals are short and we need more animals like wild life and fish and stuff but oh and horses but ummmm........... well this is a 4 not to be rude but this game needs more animals thx for reading this all and pls fix it I will really like that and many ppl whant new animals so pls fix it and make or hurt ppl or thing animals but thx for readying my opinion pls fix this pls put helpful if h agree with me boi (yes I'm a fan of undertake p.s sans x frisk or sans and frisk together hehehehehahahehehs)
Pls fix bugs to and boi.",positive
413,Apps & Games,Toca Pet Doctor,$3.99,5,"This is another great app from Toca Boca. Everything this developer has put out is cute, easy and fun.
Don't get me wrong, these are all very simple apps, they are designed for young children. They help children develop fine motor skills, and learn to use apps.

I love them for my daughter with special needs. There are fun sounds which engage her. She gets visual and auditory feedback for playing with the app.

I've mainly had these apps on the ipad my daughter uses, but whenever Amazon has had one as the FAOTD I make sure to snag a copy.

From just the few minutes I looked at this app with her it does require a bit more interaction that the original Toca Doctor app (this I guess could be considered a sequel ?).
the little egg you have to help the animal hatch from required quite a few taps (almost like a jigsaw puzzle).

I look forward to more from this developer. (and despite my kissing their butt, I can assure you I'm just a regular user - they are just one of a very small handful of developers that are pure gold in my book)",positive
414,Apps & Games,Toca Pet Doctor,$3.99,4,"This is definitely a game for 3-5 year olds-my older kids got bored really quickly but my 3 year old loves it. basically you have a waiting room of sick pets and you pick which one to help. you then have to cure its ails (rubbing salve on frog warts, getting flies out of lizard tummy, etc) and then you get to feed the animal and it goes to sleep. and repeat the process with each animal. you can wake the animals back up and cure them again or cure them all and a new day will start with the same batch of animals again, all sick again.

The animation is cute and the tasks are simple enough for a 3year old to do independently. its fun for little ones but greatly educational it is not. it will keep them busy for a time but that's pretty much it.",positive
415,Apps & Games,Toca Pet Doctor,$3.99,5,Very Good Game for Kids Who Want To Be A Vet,positive
