,cate,product,cost,review_star,review,tag
180,Handmade Products,"Mindset is Everything - Motivational Wall Art Poster for Home, Office - Gift for Entrepreneur, Student, Men, Teens - Inspirational Decor - Uplifting Self-Improvement Positive Quote - Shark Goldfish",$12.95,2,"So yes its a cute pic and quote. However, its basically a printed out picture that I am sure I could have just printed off the internet. Its very small....the pics on here are a little deceiving by making it look bigger than it actually is. Some reason I also thought it was a poster print and in a poster frame. I was wrong on every aspect. So unless youre looking for a very small paper picture that you dont want to have to print out, dont get it. Lol. Lesson learned",negative
181,Handmade Products,"Mindset is Everything - Motivational Wall Art Poster for Home, Office - Gift for Entrepreneur, Student, Men, Teens - Inspirational Decor - Uplifting Self-Improvement Positive Quote - Shark Goldfish",$12.95,5,Cute little poster. It's exact as it looks online.,positive
182,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,4,"First off- if you love the smell of clove this is for you. Maybe my batch was 80% clove because that’s all I smell. It definitely overpowered the lavender, ?vanilla? and everything else. It does not last long at all so frequent application is a must. The smell is very faint which can be a good thing because my husband hates strong perfume, and it really should be just for me, and no one else. I roll on my wrist to really smell it The packaging was beautiful. I don’t sleep well, and tried it last night. I think it was a nice smell to fall asleep to, but because it fades so quickly my sleep was not great as usual. Will try again tonight. All in all I am glad I purchased.
The sticker it came with is a favorite motto of mine (with the Buddha) and the note was a nice touch.",positive
183,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,The smell is so relaxing.. the packaging was cute and the hand written note made for a personal touch.,positive
184,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,Lovely calming scent. They take great care in their packaging and also include and personal note.,positive
185,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,"Beautifully packaged, smells wonderful, lovely note enclosed. This one is for me but I plan to get several more to give as gifts. 👍🏽 five stars",positive
186,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,I keep this at my desk and roll on my neck if I am feeling stressed. It helps me feel better. Lovey soft scent.,positive
187,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,"Very nice, very fun to share with friends and family. Scent is awesome. Quality product. Came packaged wonderfully and with a nice note too! I love it, thank you so much.",positive
188,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,"I absolutely love this item. I use it daily.
Love, Love,Love ❤️❤️❤️",positive
189,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,"This was beautifully packaged. Had a very nice hand written note. Smells lovely and is calming. Will order again. Also made in USA, big plus.",positive
190,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,"After a long day at, I was so stressed and I opened my package on the way home. Let me just say the packaging was more than I expected. So I took it out to smell it and I immediately feel in love. I normally don’t write reviews but I had to for this one.",positive
191,Handmade Products,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,5,Everything about this product is just great! I get migraines easily from strong scents but this “chill out” roll-on does not have a crazy overpowering scent. It is warm and comforting. It makes me feel calm and content. I’m so glad I found this! I also really love the packaging it came in with the super cute “thank you” note! I will definitely buy more from Bliss Bound Wellness!!! Thank you so much!,positive
192,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,"I bought this for my Son it is a very nice print. I am going to put it in a personalized frame I am making him. The print is made of very good quality, I am glad I purchased it.",positive
193,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,"This was packaged very well, arrived in great shape. It will look fantastic when I get it framed. It is to be a gift for my grandchild.",positive
194,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,I love it!!!!,positive
195,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,She (12yrs of age) loved it.,positive
196,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,I purchased this for my grandson. It says everything!!!,positive
197,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,"I put it in a $100 frame and gave it to my daughter, to remind her during her difficult moments that she is not only ENOUGH, she is everything to me!",positive
198,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,4,I like the quality,positive
199,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,I purchased a white magnetic frame from Amazon for this print and gave them to my granddaughter who hung it in her bedroom. She later told me it was one of her favorite birthday gifts.,positive
200,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,We lost my dad and my brother only 4 months later. Mom is home alone now at 73. I got her this to help keep her fighting. She loved it. It's hanging where she can see it every morning.,positive
201,Handmade Products,"""You Are Enough-Loved-Important""- Inspirational Wall Art Print- 8 x 10"" Ready to Frame. Motivational Wall Art-Home Décor- Office Décor. Perfect For Building Confidence in Children, Friends & Graduates",$11.88,5,Very good product.,positive
202,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,Using in my science classroom,positive
203,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,Wish framing was an option. I am hanging it in my classroom.,positive
204,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,4,"Play Video
 I should have read the description better because I assumed this was on metal, or a thin piece of wood or plastic , some kind of hard surface , that you could directly hang. Um, no. I absolutely could have just typed this and printed it myself. It was also not packaged well, as you can see if arrived with bumps in the picture paper. Completely not worth it, save your money and print yourself!",positive
205,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,"I love it, it will be perfect for my classroom!",positive
206,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,"The print quality is great. I bought a cheap $2 poster frame from Wal-Mart for it, and it looks great.",positive
207,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,3,"My bad. I should have read all the details. I saw ""poster"" and assumed poster size. It arrived as a 8x10 (which I later did see in description) glossy print out that anyone could print out. Nothing special.",fair
208,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,"The quality is decent however it’s literally just printed on photo paper, could easily be made at home with any crafting skills for way cheaper. It doesn’t have a frame and it’s on a canvas, it’s legit just photo paper.",positive
209,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,Well for the money I thought it would at least be framed. But the quote was exactly what I was looking for to give to my son. And he loved it.,positive
210,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,Great way to start every day reading this !,positive
211,Handmade Products,"Lin Manuel Miranda Good Morning Merch Poster - Motivational Wall Art - Positive Inspirational Quotes Bathroom Wall Decor - Uplifting Encouragement Gifts for Women, Men, Hamilton Musical Broadway Play",$12.95,5,Inspirational quote in an old fashioned type. Fabulous for a wall or desk at work!,positive
212,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,"Are you an LOTR fan or do you have someone in your life that is? This is the perfect gift for yourself or that special hobbit/elf/dwarf in your life. With this handy glass not only can you savor your favorite Dwarven ale but keep it with you and you will never be lost on your travels through Middle Earth again. No more grabing a ranger to guide you or asking directions from a bumbling wizard in grey, now you can be in charge of your own adventure. May the eye of Sauron never set its gaze upon you.",positive
213,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,4,"Bought it was a gift was too warm when it was delivered so the packaging peanuts got stuck to the cups, but I’d buy another so 🤷🏽‍♀️",positive
214,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,Love this engraved / etched glass. So well done that it was hard to gift! Keep up the great work! I wish you did a Godfather glass like this too.,positive
215,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,Great gift for a lord of the rings fan who enjoys a pint.,positive
216,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,"Got this for my son for Christmas, he was instantly happy with it. Loved how cool it was.",positive
217,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,"Was a great gift to give, came in great condition and looks just as good as the picture!",positive
218,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,"Got this for my mom for Christmas! She loved it, and the illustrations dont feel like they are going to come off which is perfect.",positive
219,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,Ordered this as a gift. It came quickly and was just as pictured. Was a big hit!,positive
220,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,5,Ordered the Map of the Shire version of the pint glass. It is truly beautiful. Only regret is that another map-version was out of stock. I will definitely be checking this seller to see if it comes available again!,positive
221,Handmade Products,LORD OF THE RINGS Pints Prime,$22.95 - $29.95,2,If you are considering this pass!! Get a better quality one. The picture they show with the black background is the ideal setting. However just regular use will leave you disappointed. When liquid is in the glass you can barely see the engraving. When not against a black background it displays poorly. The frosting or engraving is cheap and not worth it. I got it as a gift for someone and returning it would cause to miss a gift for the party.,negative
222,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,I wasn’t expecting this to be of such high quality. Definitely recommend! So much nicer than what I expected!,positive
223,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,My daughter picked this out for her bathroom and she is so happy. It is the perfect size for the space it matches the photo and description to a T. It arrived fast and the shelves are well made and the included anchor and screw was a nice bonus to help get it on the wall.,positive
224,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,Arrived early and great product. Would highly recommend. Thank you.,positive
225,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,Very happy with this product! Description is accurate. Sturdy and well built! Highly recommend this product and seller!,positive
226,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,I have as a gift so didn’t get to see the item but she loved it!! L lol,positive
227,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,The shelf is beautiful and well made. I will definitely be ordering from them again.,positive
228,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,"This washtub with shelves is exactly what I was looking for! Very well done, super happy with this purchase. Product was packed well and shipped quickly. Thank you!",positive
229,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,I absolutely love this Wash Tub shelf! It is the perfect addition to my bathroom. It doesn’t stick out too far and the shelves are a decent size that you can actually put stuff on them. It arrived sooner than what was estimated so it was a nice surprise when it arrived early. It was one piece so immediately installed it and added my accents on the shelves and it looks great!,positive
230,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,"Packaged great, excellent product. Would buy again",positive
231,Handmade Products,"Galvanized Wash Tub With Shelves, Wall Hanging Shelf, Farmhouse Shelf, Rustic Bathroom Shelf, Mudroom or Laundry Shelf",$49.99,5,Product arrived sooner than expected and is the PERFECT size!,positive
232,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,4,"Looks nice, not pixelated, but I can't help but think I could've printed one locally and made like 6 of them for the same price. But if you don't wish to print it, then by all means, pay them.",positive
233,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,4,"Well, it says what it says just but cheap flimsy cardboard though.",positive
234,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,4,I wish the description would have be been more accurate. I will get it a frame for it and it will be fine but that information would have been good to know before ordering.,positive
235,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,4,I love the saying and can’t wait to use it in my class,positive
236,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,5,"Great quality print, I have it up at work for all my employees to see daily .",positive
237,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,5,"I was pleasantly surprised that it was picture quality paper instead of a poster. I put it in a wooden frame, and it’s the perfect message for my junior high classroom.",positive
238,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,4,"Sold as a ""poster"". IT IS NOT. What I received is a photograph of a poster printed on actual photo paper. What am I supposed to do with the poster hangers I purchased to hang it??? Can't use that now. Have to purchase an actual picture frame. Frustrating.",positive
239,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,5,Great item as described. I would purchase from the seller again.,positive
240,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,5,Great encouragement. Put on my grandsons wall and he repeats it all the time.,positive
241,Handmade Products,Motivational Wall Art - Office Wall Art & Decor Motivational poster - Positive Quotes Wall Decor - Encouragement Gifts - Positive Sayings for Wall Decor - Entrepreneur Wall Art - Inspirational Quotes,$12.95,3,Bought this for my daughters classroom with the expectation that it was a tin sign. It’s good quality says my daughter but it’s just a small poster. Wouldn’t paid that much for a small poster,fair
242,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"Wasn’t sure if I was gonna get it because estimated arrival time kept changing but I did get it. It was absolutely beautiful, very nice work. Unfortunately the date was wrong not sure if I sent them the wrong date or they put the wrong date cause there isn’t a way for me to look at the personalization details so I’m gonna have to return it & hopefully get a refund.",positive
243,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"I purchased one for my parents 50th wedding anniversary. When it arrived, there was a chip out of it that occurred during shipping. I reached out to the company and they apologized and sent a replacement that arrived a few days later. They loved it!!",positive
244,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,Item received quickly …. Beautifully crafted woodwork ….. I gave it to my daughter for her wedding Anniversary she loved it especially being personalized added that extra special touch looks beautiful on the stand … highly recommend ⭐️,positive
245,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"Beautiful cutting board. The first one we complained to the company because the logo wasn't centered. We didn't hear from them so I thought we were stuck. Then a new one showed up at our door! So pleased, but communication could be better so we don't spaz.",positive
246,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"This was a beautiful wedding gift; it was wellmade and I was proud to give it. The shipping was stellar. I ordered this on a Sunday afternoon when the wedding was the following Saturday, 6 days later. The board arrived Thursday BEFORE the wedding. I was shocked. I expected it to give it to the happy couple after the wedding. I would order again from this company without hesitation.",positive
247,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"I bought this set for my husband for our tenth anniversary, the quality is excellent, it’s detail, gorgeous! This is a high quality product that he will enjoy using for many years!!",positive
248,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,I got this for me & my husband 5 year wedding Anniversary as a gift of our love that says strong and our bond! It came with our Anniversary date & our Names the engraving was magnificent & the texture of the wood is good quality! He loves to cut up his veggies & fruit so it was a great gift! He loves it & so do I!,positive
249,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"Great craftsmanship and made the perfect wedding gift for my cousin.

The package comes usps and that’s the only negative due to how slow mail comes nowadays.",positive
250,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"I was proud to give this to the new couple.
They loved it. Absolutely beautiful. Durable.
To be cherished for years to come.",positive
251,Handmade Products,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,5,"I bought this for friends who were celebrating their 35th wedding anniversary. It came wrapped so I wasn’t able to see it until they opened it. What a surprise, it was amazing! I picked out the dark wood and it has such a rich look to it. They loved it!",positive
252,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,"The craftsmanship was better than expected. Was especially impressed with the paint and textured finish. If I had to pick something to criticize it would be the need for a couple extra holes on the side for mounting. There are two holes at the top and bottom, which leave the sides ‘loose’ but with my OCD, I would have wanted two extra holes… that being said, even if there weren’t, I still would have bought it!! One of the best purchases I’ve made in a while! Would definitely buy again!!",positive
253,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,I ordered this for my girlfriend's new home - She loved it!! She loved it so much that I've ordered one for our 25th wedding anniversary. The only thing that I can recommend is to have a mock up created when ordering so you can actually see what you are ordering (size and color) Hate to open package and be less than satisfied.,positive
254,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,Nice piece with my last name on it kind of thin material however it’s just to hang on the wall so what’s the difference the quality was good nice detail have had many people complement how nice it is,positive
255,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,"Bought as a wedding gift and had sent directly to the couple. They were extremely pleased. I would absolutely recommend and plan to use as my go to wedding gift from now on, as well as order 1 for myself.",positive
256,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,I put a ton of work in my garden and it was fun to honor that with a decorative sign. I liked it so much I chose a different design as a gift for my sisters farm.,positive
257,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,"Absolutely love it we just bought a house and I had the hardest time trying to decorate, decide to go with The farmhouse theme and this worked perfect it matched the decor matched everything and it fit perfect above the fireplace.",positive
258,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,They are an amazing usa small business ....loved the quality and quick delivery design was so nice I'd order more from them in future!,positive
259,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,I absolutely love this! It turned out way better than I anticipated! I highly recommend this company!,positive
260,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,"My sign arrived on time, sturdy, and perfect size. I would have loved free s & h, being that I am a prime member...
This sign is well worth the price.",positive
261,Handmade Products,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,5,"Ordered this thinking it was going to be cheap, but the quality is actually really nice! Didn’t realize that it was made locally (Holland, MI) which is awesome!",positive
262,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,These were perfect! I wish I got the next size up.They were both sturdy and light. They came in a couple days late and I was worried they would not be here in time for the party. They arrived at the last minute the day of the party and it completed the look!,positive
263,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,"An absolute joy to deal with this seller! Thick, sturdy, impeccably well cut letters. Beautiful work was a delight to receive. Shipped expertly, custom work received quickly!!",positive
264,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,I customized it for my wedding so it says “Mr. & Mrs. Biggs” and it came out perfect! I love it!,positive
265,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,"I love, love, love how this came out! Thick & sturdy. I will definitely be ordering more!!!",positive
266,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,4,"Based off of the font that I selected, the E should have been Curved and the bottom of the B should have had a longer tail that wrapped around inside of the bottom curve. (Even in the ad, the b has what I have just described.) The lowercase letters are too small. The people that were here when it was delivered can barely tell what the signs were supposed to say. However, since they included the apostrophe I gave it 4 stars instead of 3. Most people would have forgotten that element. I also gave the rest of the stars bc I would gift to someone else, I would probably just order larger, I don’t know. The craftsmanship is pretty good and the product is sturdy.",positive
267,Handmade Products,"Family Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,5,"I LOVE this name sign! I ordered MDF 36 inches wide unpainted in Madina Font (same as thumbnail font of ""The Walkers"").

I needed a rush order of my future daughters name for her baby shower, which ultimately will be hung in her room.
I paid an extra $20 for rush shipping since I completely procrastinated. It came in less than a few business days and packaged beautifully to prevent from any possible damage. The seller was also very communicative when I was trying to clarify font type since there was a little confusion at check out. I'm wowed away by quality for such an affordable price compared to other sellers (plus others didn't have a rush order option..including on Etsy).
I highly recommend!",positive
